ST_NAME,DIST_NAME,AC_NO,CITYNAME,POPULATION,LON_CITY,LAT_CITY
Kerala,Thiruvananthapuram,127,VARKALA,41932,76.7166667,8.7333333
Kerala,Thrissur,67,AVINISSERY,11368,76.19,10.49
Kerala,Thrissur,72,CHALAKUDY,48030,76.36,10.26
Kerala,Thrissur,63,CHAVAKKAD,37181,76.05,10.5333333
Kerala,Thrissur,62,CHELAKKARA,10096,76.15,10.66
Kerala,Thrissur,66,CHEVVOOR,16974,76.24,10.47
Kerala,Thrissur,63,GURUVAYOOR,20655,76.04,10.6
Kerala,Thrissur,70,IRINJALAKUDA,28731,76.2333333,10.3333333
Kerala,Thrissur,67,KANIMANGALAM,21401,76.22,10.5
Kerala,Thrissur,73,KODUNGALLUR,32701,76.2166667,10.2166667
Kerala,Thrissur,73,KORATTY,17375,76.35,10.24
Kerala,Thrissur,62,KUNNAMKULAM,46840,76.0833333,10.65
Kerala,Thrissur,70,KUTTOOR,12198,76.16,10.39
Kerala,Thrissur,67,MARATHAKKARA,17275,76.23,10.49
Kerala,Thrissur,69,MATHILAKAM,17393,76.17,10.27
Kerala,Thrissur,73,METHALA,35406,76.219722,10.25
Kerala,Thrissur,71,PUDUCAD,14885,76.26,10.42
Kerala,Thrissur,67,PULLAZHI,16924,76.19,10.5
Kerala,Thrissur,67,THRISSUR,309513,76.2166667,10.5166667
Kerala,Wayanad,19,KALPETTA,28857,76.09,11.6
Odisha,Nabarangapur  *,73,Rajgarh,15218,82.0666667,19.9
Madhya Pradesh,Jabalpur,97,JABALPUR,927612,79.939722,23.17
Madhya Pradesh,Jabalpur,99,Jabalpur Cantt,64815,79.95,23.16
Madhya Pradesh,Jabalpur,95,Patan,12883,79.7,23.3
Madhya Pradesh,Ujjain,214,Makronia,14025,76.0666667,23.5166667
Chhattisgarh,Bilaspur,28,Sagar Cantt,34972,82,22.0666667
Madhya Pradesh,Gwalior,19,Pichhore,14523,78.4,25.9666667
Madhya Pradesh,Balaghat,108,BAIHAR,15192,80.55,22.1
Madhya Pradesh,Balaghat,111,BALAGHAT,73178,80.1833333,21.8
Madhya Pradesh,Balaghat,113,KATANGI,14605,79.81,21.7759
Madhya Pradesh,Balaghat,113,TIRODI,8625,79.7,21.6833333
Madhya Pradesh,Balaghat,108,UKWA,7035,80.4666667,21.9666667
Madhya Pradesh,Balaghat,112,WARASEONI,22734,80.0333333,21.75
Madhya Pradesh,Barwani *,188,ANJAD,22316,75.05,22.0333333
Madhya Pradesh,Barwani *,190,BARWANI,42138,74.89,22.04
Madhya Pradesh,Barwani *,189,KHETIA,13907,74.583885,21.674902
Madhya Pradesh,Barwani *,189,PANSEMAL,10475,74.7,21.65
Madhya Pradesh,Barwani *,187,SENDHWA,47713,75.10101,21.69184
Madhya Pradesh,Betul,130,AMLA,29419,78.11,21.92
Madhya Pradesh,Betul,131,BETUL,81198,77.8961111,21.9152778
Madhya Pradesh,Betul,131,BETULBAZAR,9403,77.9275,21.8561111
Madhya Pradesh,Betul,133,BHAINSDEHI,15579,77.6325,21.6466667
Madhya Pradesh,Betul,129,MULTAI,20890,78.25,21.7666667
Madhya Pradesh,Betul,130,SARNI,92632,78.2,22.11
Madhya Pradesh,Bhind,11,ALAMPUR,9173,78.7925,26.0244444
Madhya Pradesh,Bhind,10,BHIND,148669,78.7883333,26.5641667
Madhya Pradesh,Bhind,11,DABOH,15300,78.8761111,26.0025
Madhya Pradesh,Bhind,13,GOHAD,43585,78.4447222,26.4261111
Madhya Pradesh,Bhind,12,GORMI,17345,78.515,26.5994444
Madhya Pradesh,Bhind,11,LAHAR,27108,78.945,26.1983333
Madhya Pradesh,Bhind,13,MAU,17192,78.6730556,26.2669444
Madhya Pradesh,Bhind,12,MEHGAON,14364,78.6,26.5
Madhya Pradesh,Bhind,11,MIHONA,14526,78.9816667,26.2844444
Madhya Pradesh,Bhopal,149,BERASIA,23576,77.4333333,23.6333333
Madhya Pradesh,Bhopal,150,BHOPAL,1391567,77.4,23.2666667
Madhya Pradesh,Chhatarpur,53,BADAMALHERA,14664,79.34,24.5
Madhya Pradesh,Chhatarpur,53,BAKSWAHA,9432,79.22,24.15
Madhya Pradesh,Chhatarpur,50,BARIGARH,8439,79.9957,25.15253
Madhya Pradesh,Chhatarpur,52,BIJAWAR,18129,79.5,24.6333333
Madhya Pradesh,Chhatarpur,49,CHANDLA,9952,80.2,25.0833333
Madhya Pradesh,Chhatarpur,51,CHHATARPUR,97023,79.59,24.86
Madhya Pradesh,Chhatarpur,50,DHUWARA,10346,79.93,25.16
Madhya Pradesh,Chhatarpur,48,GARHIMALEHRA,13024,79.68,24.98
Madhya Pradesh,Chhatarpur,48,HARPALPUR,14833,79.3333333,25.2833333
Madhya Pradesh,Chhatarpur,50,KHAJURAHO,17306,79.9333333,24.85
Madhya Pradesh,Chhatarpur,50,LAUNDI,19234,79.99,25.1
Madhya Pradesh,Chhatarpur,50,MAHARAJPUR,21257,79.74,24.96
Madhya Pradesh,Chhatarpur,51,Nowgong,32195,79.42,24.99
Madhya Pradesh,Chhatarpur,51,Nowgong,27258,79.42249,24.99072
Madhya Pradesh,Chhindwara,123,AMARWARA,11708,79.1666667,22.3
Madhya Pradesh,Chhindwara,128,AMBADA,6909,78.63,21.68
Madhya Pradesh,Chhindwara,126,CHHINDWARA,119242,78.95,22.03
Madhya Pradesh,Chhindwara,123,DAMUA,15851,79.27,22.37
Madhya Pradesh,Chhindwara,127,DONGARPARASIA,36926,78.7666667,22.2
Madhya Pradesh,Chhindwara,123,HARRAI,9226,79.2166667,22.6166667
Madhya Pradesh,Dewas,170,IKLEHRA,8975,76.3833333,23.15
Madhya Pradesh,Chhindwara,122,JAMAI,22370,78.5833333,22.2
Madhya Pradesh,Chhindwara,122,KALICHHAPAR,10747,78.46,22.19
Madhya Pradesh,Chhindwara,125,LODHIKHEDA,9068,78.8333333,21.5833333
Madhya Pradesh,Chhindwara,125,MOHGAON,9740,78.79,21.59
Madhya Pradesh,Chhindwara,128,PANDHURNA,40183,78.5166667,21.6
Madhya Pradesh,Chhindwara,125,SAUSAR,23695,78.7833333,21.65
Madhya Pradesh,Damoh,55,DAMOH,109347,79.47,23.79
Madhya Pradesh,Damoh,57,Hatta,27894,79.58,24.04
Madhya Pradesh,Damoh,57,HINDORIA,14232,79.5666667,23.9
Madhya Pradesh,Damoh,54,Patharia,16870,79.24,23.8
Madhya Pradesh,Datia,21,BHANDER,20148,78.74493,25.73625
Madhya Pradesh,Datia,22,DATIA,80703,78.4666667,25.6666667
Madhya Pradesh,Datia,20,INDERGARH,13924,78.57467,25.90769
Madhya Pradesh,Datia,20,SEONDHA,19076,78.7797222,26.1577778
Madhya Pradesh,Dewas,174,BAGLI,9868,76.35,22.65
Madhya Pradesh,Dewas,172,DEWAS,222973,76.06,22.96
Madhya Pradesh,Dewas,172,HATPIPLIYA,15612,76.3,22.77
Madhya Pradesh,Dewas,173,KANNOD,14784,76.7333333,22.6666667
Madhya Pradesh,Dewas,173,KHATEGAON,20409,76.9166667,22.6
Madhya Pradesh,Dewas,174,SATWAS,10645,76.6833333,22.5333333
Madhya Pradesh,Dewas,172,Sonkatch,15248,76.39,22.84
Madhya Pradesh,Dhar,202,BADNAWAR,17466,75.2166667,23.0166667
Madhya Pradesh,Dhar,197,BAGH,7229,74.7666667,22.3666667
Madhya Pradesh,West Nimar,184,DHAMNOD,25410,75.47,22.08
Madhya Pradesh,Dhar,201,DHAR,73667,75.39,22.59
Madhya Pradesh,Dhar,200,DHARAMPURI,12897,75.35,22.1666667
Madhya Pradesh,Dhar,198,KUKSHI,23707,74.75,22.2
Madhya Pradesh,Dhar,199,MANAWAR,24821,75.0833333,22.2333333
Madhya Pradesh,Indore,209,PITHAMPUR,57200,75.73,22.53
Madhya Pradesh,Mandla,107,DINDORI,16976,80.21,22.44
Madhya Pradesh,Dindori *,103,SHAHPURA,9492,80.71,23.06
Chhattisgarh,Durg,64,DURGBHILAINAGAR,868231,81.28,21.2
Chhattisgarh,Durg,60,RAJHARAJHARANDALLI,70925,81.07,20.54
Madhya Pradesh,Burhanpur,179,BURHANPUR,192078,76.2333333,21.3
Madhya Pradesh,East Nimar,176,HARSUD,15635,76.7333333,22.1
Madhya Pradesh,East Nimar,178,KHANDWA,169082,76.3333333,21.8333333
Madhya Pradesh,East Nimar,175,MUNDI,10399,76.5,22.0666667
Madhya Pradesh,Burhanpur,179,NEPANAGAR,31390,76.4,21.4666667
Madhya Pradesh,East Nimar,178,PANDHANA,10723,76.2166667,21.7
Madhya Pradesh,Burhanpur,180,SHAHPUR,17872,76.21816,21.23957
Madhya Pradesh,Guna,31,ARON,20470,77.415,24.3811
Madhya Pradesh,Ashok Nagar,32,ASHOKNAGAR,55898,77.7166667,24.5666667
Madhya Pradesh,Rajgarh,162,CHACHAURABINAGANJ,16869,76.9,24.1
Madhya Pradesh,Ashok Nagar,34,CHANDERI,27603,78.1,24.66
Madhya Pradesh,Guna,29,GUNA,132934,77.3166667,24.65
Madhya Pradesh,Ashok Nagar,33,ISAGARH,10509,77.8833333,24.8333333
Madhya Pradesh,Guna,30,KUMBHRAJ,13412,77.05,24.3666667
Madhya Pradesh,Ashok Nagar,34,MUNGAOLI,19046,78.1,24.4166667
Madhya Pradesh,Guna,31,RAGHOGARHVIJAYPUR,44459,77.14886,24.39552
Madhya Pradesh,Gwalior,14,ANTARI,9462,78.21,26.07
Madhya Pradesh,Gwalior,18,BHITARWAR,14669,78.1166667,25.8
Madhya Pradesh,Gwalior,19,BILAUA,11392,78.2597222,26.0333333
Madhya Pradesh,Gwalior,19,DABRA,55566,78.34,25.9
Madhya Pradesh,Gwalior,16,GWALIOR,806185,78.1791667,26.2236111
Madhya Pradesh,Gwalior,19,PICHHORE,11492,78.39,25.96
Madhya Pradesh,Gwalior,18,TEKANPUR,12590,78.2666667,25.9833333
Madhya Pradesh,Harda *,135,HARDA,60164,77.11,22.33
Madhya Pradesh,Harda *,135,KHIRKIYA,17044,76.91779,22.15812
Madhya Pradesh,Harda *,134,TIMARNI,18697,77.29458,22.26209
Madhya Pradesh,Hoshangabad,138,Babai,14180,77.93,22.6
Madhya Pradesh,Hoshangabad,137,HOSHANGABAD,94319,77.7166667,22.75
Madhya Pradesh,Hoshangabad,137,ITARSI,91431,77.75,22.6166667
Madhya Pradesh,Hoshangabad,136,ORDINANCEFACTORYITARSI,10275,77.79927,22.49663
Madhya Pradesh,Hoshangabad,139,PACHMARHICANTT,11237,78.4333333,22.4666667
Madhya Pradesh,Hoshangabad,139,PIPARIYA,40575,78.35,22.75
Madhya Pradesh,Hoshangabad,136,SEONIMALWA,25635,77.4666667,22.45
Madhya Pradesh,Hoshangabad,138,SOHAGPUR,21926,78.22,22.62
Madhya Pradesh,Indore,203,BETMA,12214,75.6166667,22.6833333
Madhya Pradesh,Indore,203,DEPALPUR,14757,75.55,22.85
Madhya Pradesh,Indore,203,HATOD,8803,75.7333333,22.8
Madhya Pradesh,Indore,204,INDORE,1557388,75.8333333,22.7166667
Madhya Pradesh,Indore,209,MHOWCANTT.,82891,75.82,22.51
Madhya Pradesh,Indore,209,MHOWGAON,19360,75.86,22.52
Madhya Pradesh,Indore,209,RAU,19908,75.84,22.56
Madhya Pradesh,Indore,203,RUNJIGAUTAMPURA,12876,75.59,22.91
Madhya Pradesh,Indore,211,SAWER,12866,75.88,22.91
Madhya Pradesh,Jabalpur,101,BARELA,10669,80.05,23.1
Madhya Pradesh,Jabalpur,96,BARGI,16648,79.8666667,22.9833333
Madhya Pradesh,Jabalpur,95,Katangi,16873,79.81,23.32
Madhya Pradesh,Katni *,94,MAJHOLI,11237,79.9166667,23.5
Madhya Pradesh,Jabalpur,101,PANAGAR,24747,79.9833333,23.3
Madhya Pradesh,Jabalpur,96,Shahpura,11694,79.70132,23.01125
Madhya Pradesh,Katni *,94,SIHORA,37027,80.12,23.48
Madhya Pradesh,Jhabua,191,ALIRAJPUR,24530,74.35,22.3
Madhya Pradesh,Jhabua,193,JHABUA,29672,74.6,22.7666667
Madhya Pradesh,Jhabua,192,JOBAT,9740,74.5666667,22.4166667
Madhya Pradesh,Jhabua,195,PETLAWAD,12107,74.8,23
Madhya Pradesh,Jhabua,195,RANAPUR,10595,74.63,22.61
Madhya Pradesh,Jhabua,194,THANDLA,12429,74.5666667,23
Madhya Pradesh,Katni *,94,Barhi,10649,80.28,23.43
Madhya Pradesh,Jabalpur,95,KYMORE,19635,79.75,23.3833333
Madhya Pradesh,Katni *,93,MURWARA(KATNI),184265,80.39,23.85
Madhya Pradesh,Katni *,92,VIJAYRAGHAVGARH,6977,80.61,24
Chhattisgarh,Mahasamund *,39,SARAIPALI,16646,83,21.3333333
Madhya Pradesh,Mandla,107,BAMHANI,9454,80.38,22.39
Madhya Pradesh,Mandla,107,MANDLA,44755,80.3833333,22.6
Madhya Pradesh,Mandla,107,NAINPUR,21607,80.1166667,22.4333333
Madhya Pradesh,Mandsaur,227,BHANPURA,16329,75.7333333,24.5166667
Madhya Pradesh,Neemuch *,228,GANDHISAGARHYDELC,8078,75.45,24.61
Madhya Pradesh,Mandsaur,227,GAROTH,14445,75.64,24.32
Madhya Pradesh,Mandsaur,225,MALHARGARH,7274,74.9833333,24.2833333
Madhya Pradesh,Mandsaur,224,MANDSAUR,114240,75.0666667,24.0666667
Madhya Pradesh,Mandsaur,225,NARAYANGARH,10032,75.01,24.22
Madhya Pradesh,Mandsaur,225,PIPLYAMANDI,13340,74.9,24.15
Madhya Pradesh,Mandsaur,226,SHAMGARH,21028,75.6333333,24.1833333
Madhya Pradesh,Mandsaur,226,SILAMAU,14510,75.44,23.91
Madhya Pradesh,Mandsaur,226,SITAMAU,12565,75.35,24.0166667
Madhya Pradesh,Morena,8,AMBAH,35401,78.2261111,26.7075
Madhya Pradesh,Shivpuri,26,BAMOR,24589,78.15,24.9
Madhya Pradesh,Morena,3,JHUNDPURA,7944,77.5,26.32
Madhya Pradesh,Morena,4,JOURA,24874,77.8166667,26.3333333
Madhya Pradesh,Morena,4,KAILARAS,21267,77.6166667,26.3166667
Madhya Pradesh,Morena,5,Morena,150509,78,26.4969444
Madhya Pradesh,Morena,8,Porsa,31917,78.3747222,26.67
Madhya Pradesh,Morena,3,SABALGARH,28854,77.4,26.25
Madhya Pradesh,Narsimhapur,118,CHHOTACHHINDWARA(GOTEGAON),22942,79.49,23.04
Madhya Pradesh,Narsimhapur,120,CHICHALI,9000,78.86,22.74
Madhya Pradesh,Narsimhapur,121,GADARWARA,36910,78.7833333,22.9166667
Madhya Pradesh,Narsimhapur,119,KARELI,24326,79.0666667,22.9166667
Madhya Pradesh,Narsimhapur,119,NARSIMHAPUR,44963,79.2,22.95
Madhya Pradesh,Neemuch *,230,DIKEN,7025,75.02,24.67
Madhya Pradesh,Neemuch *,229,JAWAD,15738,74.76271,24.54003
Madhya Pradesh,Neemuch *,229,JIRAN,10255,74.8833333,24.3166667
Madhya Pradesh,Neemuch *,228,MANASA,22054,75.15,24.48
Madhya Pradesh,Neemuch *,229,NEEMUCH,104800,74.87,24.47
Madhya Pradesh,Neemuch *,228,RAMPURA,17315,75.44,24.47
Madhya Pradesh,Neemuch *,230,RATANGARH,6828,75.1166667,24.8166667
Madhya Pradesh,Neemuch *,230,SINGOLI,8098,75.1993,24.90706
Madhya Pradesh,Panna,60,AJAIGARH,13799,80.2666667,24.9
Madhya Pradesh,Panna,59,AMANGANJ,11223,80.0333333,24.4333333
Madhya Pradesh,Panna,59,DEVENDRANAGAR,11379,80.4,24.5
Madhya Pradesh,Panna,59,KAKARHATI,6967,80.24,24.44
Madhya Pradesh,Panna,60,PANNA,44521,80.2,24.7166667
Madhya Pradesh,Panna,58,PAWAI,11722,80.13,24.17
Chhattisgarh,Raigarh,17,SARANGARH,14095,83.0833333,21.6
Chhattisgarh,Mahasamund *,41,BAGBAHARA,18747,82.393,21.0489
Chhattisgarh,Raipur,54,GORIYABAND,10583,82.07,20.63
Chhattisgarh,Raipur,46,SIMGA,12807,81.7,21.6333333
Madhya Pradesh,Raisen,140,BADI,15583,78.1,22.95
Madhya Pradesh,Raisen,140,BARAILY,24466,78.2337,23.004
Madhya Pradesh,Raisen,143,BEGAMGANJ,29812,78.3333333,23.6
Madhya Pradesh,Raisen,142,GAIRATGANJ,7916,78.2166667,23.4
Madhya Pradesh,Raisen,141,MANDIDEEP,37309,77.59,23.03
Madhya Pradesh,Raisen,141,OBEDULLAGANJ,19458,77.66,22.93
Madhya Pradesh,Raisen,142,RAISEN,34207,77.8,23.3333333
Madhya Pradesh,Raisen,143,SULTANPUR,8531,78.62,23.31
Madhya Pradesh,Raisen,140,UDAIPURA,13363,78.52,23.08
Madhya Pradesh,Rajgarh,161,BIAORA,36750,76.9166667,23.8666667
Chhattisgarh,Bilaspur,25,BODA,8297,81.94,22.57
Madhya Pradesh,Shajapur,165,JIRAPUR,16297,76.3,23.92
Madhya Pradesh,Rajgarh,163,KHILCHIPUR,15033,76.46,23.96
Madhya Pradesh,Rajgarh,164,KHUJNER,9052,76.6,23.7833333
Madhya Pradesh,Rajgarh,163,MACHALPUR,7708,76.3,24.1333333
Madhya Pradesh,Rajgarh,160,NARSINGHGARH,27050,77.14,23.67
Madhya Pradesh,Rajgarh,160,PACHORE,20142,76.75,23.69
Madhya Pradesh,Rajgarh,162,RAJGARH,23348,76.72,24
Madhya Pradesh,Rajgarh,164,SARANGPUR,31392,76.4666667,23.5666667
Madhya Pradesh,Rajgarh,164,TALEN,8869,76.7166667,23.5666667
Madhya Pradesh,Ratlam,223,ALOT,21097,75.55,23.7666667
Madhya Pradesh,Ratlam,222,JAORA,62137,75.1333333,23.6333333
Madhya Pradesh,Ratlam,219,NAMLI,8262,75.05,23.4333333
Madhya Pradesh,Ratlam,219,RATLAM,215719,75.0666667,23.3166667
Madhya Pradesh,Ratlam,221,SAILANA,10629,74.9166667,23.4666667
Madhya Pradesh,Ratlam,223,TAL,12768,75.48,23.62
Chhattisgarh,Koriya *,3,BAIKUNTHPUR,9074,82.58,23.19
Madhya Pradesh,Rewa,75,GOVINDGARH,9562,81.2855,24.3736
Madhya Pradesh,Rewa,75,GURH,12267,81.5166667,24.5166667
Madhya Pradesh,Rewa,71,HANUMANA,14475,82.092,24.77
Madhya Pradesh,Rewa,73,MANGAWAN,11308,81.55,24.6833333
Madhya Pradesh,Rewa,71,MAUGANJ,22338,81.8833333,24.6833333
Madhya Pradesh,Rewa,72,NAIGARHI,8602,81.7833333,24.7833333
Madhya Pradesh,Rewa,74,REWA,176910,81.3,24.5333333
Chhattisgarh,Koriya *,1,SEMARIA,11894,82.55,23.7166667
Madhya Pradesh,Rewa,68,SIRMAUR,10709,81.37,24.8
Madhya Pradesh,Rewa,70,TEONTHAR,14903,81.65,24.9833333
Madhya Pradesh,Sagar,42,Banda,25460,78.97,23.93
Madhya Pradesh,Sagar,35,BINAETAWA,49905,78.2,24.2
Madhya Pradesh,Sagar,38,DEORI,23507,79.024,23.39
Madhya Pradesh,Sagar,40,DHANA,10198,78.85,23.75
Madhya Pradesh,Sagar,39,GARHAKOTA,26540,79.15,23.7666667
Madhya Pradesh,Sagar,40,KARRAPUR,9052,78.85,23.95
Madhya Pradesh,Sagar,36,KHURAI,31087,78.3166667,24.05
Madhya Pradesh,Sagar,37,RAHATGARH,24633,78.3666667,23.7833333
Madhya Pradesh,Sagar,39,REHLI,25438,79.0833333,23.6333333
Madhya Pradesh,Sagar,40,SAGAR,226495,78.7166667,23.8333333
Madhya Pradesh,Sagar,42,SHAHGARH,14731,79.06,24.23
Madhya Pradesh,Satna,66,AMARPATAN,16226,80.9833333,24.3166667
Madhya Pradesh,Satna,62,BIRSINGHPUR,12063,80.86,24.72
Madhya Pradesh,Satna,62,JAITWARA,9120,80.88,24.67
Madhya Pradesh,Satna,67,KOTAR,7112,80.9833333,24.7166667
Madhya Pradesh,Satna,62,KOTHI,8002,80.78,24.66
Madhya Pradesh,Satna,65,MAIHAR,33431,80.75,24.2666667
Madhya Pradesh,Satna,62,NAGOD,18899,80.6,24.5666667
Madhya Pradesh,Satna,67,RAMPURBAGHELAN,11402,81.04886,24.39757
Madhya Pradesh,Satna,63,SATNA,219814,80.8333333,24.5833333
Madhya Pradesh,Satna,65,Unchehara,16460,80.76,24.28
Madhya Pradesh,Sehore,158,Ashta,38775,76.88,22.96
Madhya Pradesh,Hoshangabad,136,BUDHNI,13810,77.72,22.64
Madhya Pradesh,Sehore,158,ICHHAWAR,12433,77.0166667,23.0166667
Madhya Pradesh,Sehore,156,NASRULLAGANJ,16966,77.2666667,22.6833333
Madhya Pradesh,Sehore,156,REHTI,9496,77.4333333,22.7333333
Madhya Pradesh,Sehore,159,SEHORE,88650,77.0833333,23.2
Madhya Pradesh,Seoni,114,BARGHAT,10216,79.7166667,22.0333333
Madhya Pradesh,Seoni,115,DUNGARIYACHHAPARA,13108,79.56,22.32
Madhya Pradesh,Seoni,117,GHANSOR,5976,79.95,22.65
Madhya Pradesh,Seoni,117,LAKHNADON,14018,79.62,22.56
Madhya Pradesh,Seoni,115,SEONI,86880,79.55,22.1
Madhya Pradesh,Anuppur,88,AMARKANTAK,6896,81.75,22.6666667
Madhya Pradesh,Anuppur,87,AMLAI,29532,81.7,23.11
Madhya Pradesh,Anuppur,87,ANUPPUR,15954,81.6833333,23.1
Madhya Pradesh,Anuppur,88,BANGAWAN,20053,81.75,22.9
Madhya Pradesh,Shahdol,83,BEOHARI,19475,81.3833333,24.05
Madhya Pradesh,Anuppur,86,BIJURI,26863,82.09,23.18
Madhya Pradesh,Shahdol,85,BURHAR,17301,81.5333333,23.2166667
Madhya Pradesh,Shahdol,85,DHANPURI,42812,81.53,23.22
Madhya Pradesh,Shahdol,84,JAISINGHNAGAR,7206,81.4,23.69
Madhya Pradesh,Raisen,143,JAITHARI,8353,78.6166667,23.2333333
Madhya Pradesh,Anuppur,86,KOTMA,27651,81.9666667,23.2
Madhya Pradesh,Umaria *,90,NOWROZABAD,22804,81.04,23.3
Chhattisgarh,Korba *,23,PASAN,29195,82.2,22.85
Madhya Pradesh,Umaria *,90,SHAHDOL,76612,81.35,23.2833333
Madhya Pradesh,Shajapur,166,AGAR,30348,76.02,23.7
Madhya Pradesh,Shajapur,168,AKODIA,10147,76.6,23.3833333
Madhya Pradesh,Shajapur,167,MAKSI,17930,76.15,23.26
Madhya Pradesh,Shajapur,165,NALKHEDA,13834,76.224,23.8374
Madhya Pradesh,Shajapur,167,SHAJAPUR,49219,76.2666667,23.4333333
Madhya Pradesh,Shajapur,168,SHUJALPUR,41289,76.7166667,23.4
Madhya Pradesh,Shajapur,165,SOYATKALAN,13243,76.132042,24.170795
Madhya Pradesh,Shajapur,165,SUSNER,13137,76.0833333,23.95
Madhya Pradesh,Sheopur *,1,BADODA,15279,76.63,25.46
Madhya Pradesh,Sheopur *,2,BIJEYPUR,14190,77.36,26.05
Madhya Pradesh,Sheopur *,1,SHEOPUR,53646,76.65075,25.64714
Madhya Pradesh,Shivpuri,27,BADARWAS,10216,77.5666667,24.9666667
Madhya Pradesh,Shivpuri,23,KARERA,22902,78.13,25.42
Madhya Pradesh,Shivpuri,27,KOLARAS,15286,77.6,25.2333333
Madhya Pradesh,Shivpuri,25,SHIVPURI,142450,77.65,25.4333333
Madhya Pradesh,Sidhi,80,AMLORICOLLIERY,13830,82.57,24.1
Madhya Pradesh,Sidhi,80,BAIDHAN,13694,82.65,23.93
Madhya Pradesh,Sidhi,76,CHURHAT,12773,81.6833333,24.4333333
Madhya Pradesh,Sidhi,77,SIDHI,43582,81.8833333,24.4166667
Madhya Pradesh,Sidhi,81,SINGRAULI,180926,82.27,23.84
Chhattisgarh,Koriya *,2,JHAGRAKHAND,17647,82.25,23.09
Chhattisgarh,Koriya *,2,KHONGAPANI,18108,82.2,23.13
Chhattisgarh,Koriya *,1,MANENDRAGARH,33344,82.2,23.22
Chhattisgarh,Surguja,7,RAMANUJGANJ,9630,83.7,23.8
Chhattisgarh,Surguja,4,SURAJPUR,16411,82.87,23.15
Chhattisgarh,Surguja,4,VISHRAMPUR,12256,82.98,23.111
Chhattisgarh,Koriya *,2,WESTCHIRMIRI,11258,82.36,23.2
Madhya Pradesh,Tikamgarh,43,BALDEOGARH,7404,79.04,24.68
Madhya Pradesh,Tikamgarh,44,JATARA,15227,79.05,25.0166667
Madhya Pradesh,Tikamgarh,43,KARI,8456,78.89,24.81
Madhya Pradesh,Tikamgarh,47,KHARGAPUR,12127,79.15,24.8166667
Madhya Pradesh,Tikamgarh,44,LIDHORAKHAS,10427,78.81689,25.01591
Madhya Pradesh,Tikamgarh,46,NIWARI,20059,78.805833,25.353611
Madhya Pradesh,Tikamgarh,47,PALERA,14165,79.2333333,25.0166667
Madhya Pradesh,Tikamgarh,45,PRITHVIPUR,21917,78.67,25.18
Madhya Pradesh,Tikamgarh,43,TIKAMGARH,66974,78.8333333,24.7333333
Madhya Pradesh,Ujjain,218,Badnagar,30174,75.45,22.99
Madhya Pradesh,Ujjain,213,GOGAPUR,6211,75.5166667,23.55
Madhya Pradesh,Ujjain,212,Khachrod,29384,75.36,23.35
Madhya Pradesh,Ujjain,213,MAHIDPUR,27469,75.64,23.44
Madhya Pradesh,Ujjain,215,NAGDA,94684,75.49,23.4
Madhya Pradesh,Ujjain,214,TARANA,20917,76.0333333,23.3333333
Madhya Pradesh,Ujjain,216,UJJAIN,419153,75.7666667,23.1833333
Madhya Pradesh,Ujjain,215,UNHEL,13605,75.5666667,23.3333333
Madhya Pradesh,Umaria *,89,CHANDIA,12484,80.72282,23.48396
Madhya Pradesh,Umaria *,90,PALI,20344,81.08,23.26
Madhya Pradesh,Umaria *,89,UMARIA,26164,80.84,23.53
Madhya Pradesh,Vidisha,145,BASODA,60591,77.9333333,23.85
Madhya Pradesh,Vidisha,146,KURWAI,13377,78.01,24.04
Madhya Pradesh,Vidisha,147,LATERI,13694,77.4048,24.059
Madhya Pradesh,Vidisha,147,SIRONJ,41044,77.7,24.1
Madhya Pradesh,Vidisha,144,VIDISHA,121746,77.8166667,23.5333333
Madhya Pradesh,West Nimar,182,BARWAHA,24289,76.05,22.2666667
Madhya Pradesh,West Nimar,181,BHIKANGAON,14026,75.95,21.8666667
Madhya Pradesh,West Nimar,184,KASRAWAD,18417,75.6,22.1333333
Madhya Pradesh,West Nimar,185,KHARGONE,84275,75.6,21.8166667
Madhya Pradesh,West Nimar,183,MAHESHWAR,19153,75.5833333,22.1833333
Madhya Pradesh,West Nimar,184,MANDLESHWAR,11060,75.6666667,22.1833333
Madhya Pradesh,West Nimar,182,SANAWAD,33515,76.0666667,22.1833333
Maharashtra,Ahmadnagar,225,AHMADNAGAR,299746,74.7333333,19.0833333
Maharashtra,Ahmadnagar,221,DEOLALIPRAVARA,29790,75.01,19.62
Maharashtra,Ahmadnagar,227,JAMKHED,26996,75.32,18.72
Maharashtra,Ahmadnagar,219,KOPARGAON,58626,74.4833333,19.8833333
Maharashtra,Ahmadnagar,222,PATHARDI,22473,75.1833333,19.1666667
Maharashtra,Ahmadnagar,218,Rahta Pimplas,18914,74.49,19.68
Maharashtra,Ahmadnagar,223,RAHURI,33805,74.65,19.3833333
Maharashtra,Ahmadnagar,217,SANGAMNER,60528,74.2166667,19.5666667
Maharashtra,Ahmadnagar,218,SHIRDI,24773,74.4833333,19.7666667
Maharashtra,Ahmadnagar,226,SHRIGONDA,25820,74.6833333,18.6166667
Maharashtra,Ahmadnagar,220,SHRIRAMPUR,79232,74.64,19.63
Maharashtra,Akola,30,AKOLA,392124,77.01,20.69
Maharashtra,Akola,28,AKOT,79139,77.0586111,21.0963889
Maharashtra,Akola,29,BALAPUR,38704,76.8,20.65
Maharashtra,Buldana,22,Malkapur,12172,76.112408,20.535997
